Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.173398	uin-surakarta	0	112	FullDelay	0.0613981	61398.1	1	3
0.174631	uin-surakarta	0	113	LastDelay	0.0616312	61631.2	1	3
0.174631	uin-surakarta	0	113	FullDelay	0.0616312	61631.2	1	3
0.175864	uin-surakarta	0	114	LastDelay	0.0618644	61864.4	1	3
0.175864	uin-surakarta	0	114	FullDelay	0.0618644	61864.4	1	3
0.176398	uin-surakarta	0	115	LastDelay	0.0613981	61398.1	1	3
0.176398	uin-surakarta	0	115	FullDelay	0.0613981	61398.1	1	3
0.177398	uin-surakarta	0	116	LastDelay	0.0613981	61398.1	1	3
0.177398	uin-surakarta	0	116	FullDelay	0.0613981	61398.1	1	3
0.178631	uin-surakarta	0	117	LastDelay	0.0616312	61631.2	1	3
0.178631	uin-surakarta	0	117	FullDelay	0.0616312	61631.2	1	3
0.179864	uin-surakarta	0	118	LastDelay	0.0618644	61864.4	1	3
0.179864	uin-surakarta	0	118	FullDelay	0.0618644	61864.4	1	3
0.180398	uin-surakarta	0	119	LastDelay	0.0613981	61398.1	1	3
0.180398	uin-surakarta	0	119	FullDelay	0.0613981	61398.1	1	3
0.181631	uin-surakarta	0	120	LastDelay	0.0616312	61631.2	1	3
0.181631	uin-surakarta	0	120	FullDelay	0.0616312	61631.2	1	3
0.182398	uin-surakarta	0	121	LastDelay	0.0613981	61398.1	1	3
0.182398	uin-surakarta	0	121	FullDelay	0.0613981	61398.1	1	3
0.183631	uin-surakarta	0	122	LastDelay	0.0616312	61631.2	1	3
0.183631	uin-surakarta	0	122	FullDelay	0.0616312	61631.2	1	3
0.184398	uin-surakarta	0	123	LastDelay	0.0613981	61398.1	1	3
0.184398	uin-surakarta	0	123	FullDelay	0.0613981	61398.1	1	3
0.185398	uin-surakarta	0	124	LastDelay	0.0613981	61398.1	1	3
0.185398	uin-surakarta	0	124	FullDelay	0.0613981	61398.1	1	3
0.186631	uin-surakarta	0	125	LastDelay	0.0616312	61631.2	1	3
0.186631	uin-surakarta	0	125	FullDelay	0.0616312	61631.2	1	3
0.187864	uin-surakarta	0	126	LastDelay	0.0618644	61864.4	1	3
0.187864	uin-surakarta	0	126	FullDelay	0.0618644	61864.4	1	3
0.189098	uin-surakarta	0	127	LastDelay	0.0620975	62097.5	1	3
0.189098	uin-surakarta	0	127	FullDelay	0.0620975	62097.5	1	3
0.189398	uin-surakarta	0	128	LastDelay	0.0613981	61398.1	1	3
0.189398	uin-surakarta	0	128	FullDelay	0.0613981	61398.1	1	3
0.190398	uin-surakarta	0	129	LastDelay	0.0613981	61398.1	1	3
0.190398	uin-surakarta	0	129	FullDelay	0.0613981	61398.1	1	3
0.191398	uin-surakarta	0	130	LastDelay	0.0613981	61398.1	1	3
0.191398	uin-surakarta	0	130	FullDelay	0.0613981	61398.1	1	3
0.192398	uin-surakarta	0	131	LastDelay	0.0613981	61398.1	1	3
0.192398	uin-surakarta	0	131	FullDelay	0.0613981	61398.1	1	3
0.193631	uin-surakarta	0	132	LastDelay	0.0616312	61631.2	1	3
0.193631	uin-surakarta	0	132	FullDelay	0.0616312	61631.2	1	3
0.194864	uin-surakarta	0	133	LastDelay	0.0618644	61864.4	1	3
0.194864	uin-surakarta	0	133	FullDelay	0.0618644	61864.4	1	3
0.195398	uin-surakarta	0	134	LastDelay	0.0613981	61398.1	1	3
0.195398	uin-surakarta	0	134	FullDelay	0.0613981	61398.1	1	3
0.196631	uin-surakarta	0	135	LastDelay	0.0616312	61631.2	1	3
0.196631	uin-surakarta	0	135	FullDelay	0.0616312	61631.2	1	3
0.197398	uin-surakarta	0	136	LastDelay	0.0613981	61398.1	1	3
0.197398	uin-surakarta	0	136	FullDelay	0.0613981	61398.1	1	3
0.198398	uin-surakarta	0	137	LastDelay	0.0613981	61398.1	1	3
0.198398	uin-surakarta	0	137	FullDelay	0.0613981	61398.1	1	3
0.199631	uin-surakarta	0	138	LastDelay	0.0616312	61631.2	1	3
0.199631	uin-surakarta	0	138	FullDelay	0.0616312	61631.2	1	3
0.200864	uin-surakarta	0	139	LastDelay	0.0618644	61864.4	1	3
0.200864	uin-surakarta	0	139	FullDelay	0.0618644	61864.4	1	3
0.201398	uin-surakarta	0	140	LastDelay	0.0613981	61398.1	1	3
0.201398	uin-surakarta	0	140	FullDelay	0.0613981	61398.1	1	3
0.202631	uin-surakarta	0	141	LastDelay	0.0616312	61631.2	1	3
0.202631	uin-surakarta	0	141	FullDelay	0.0616312	61631.2	1	3
0.203864	uin-surakarta	0	142	LastDelay	0.0618644	61864.4	1	3
0.203864	uin-surakarta	0	142	FullDelay	0.0618644	61864.4	1	3
0.204398	uin-surakarta	0	143	LastDelay	0.0613981	61398.1	1	3
0.204398	uin-surakarta	0	143	FullDelay	0.0613981	61398.1	1	3
0.205631	uin-surakarta	0	144	LastDelay	0.0616312	61631.2	1	3
0.205631	uin-surakarta	0	144	FullDelay	0.0616312	61631.2	1	3
0.206398	uin-surakarta	0	145	LastDelay	0.0613981	61398.1	1	3
0.206398	uin-surakarta	0	145	FullDelay	0.0613981	61398.1	1	3
0.207398	uin-surakarta	0	146	LastDelay	0.0613981	61398.1	1	3
0.207398	uin-surakarta	0	146	FullDelay	0.0613981	61398.1	1	3
