Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.0694823	uin-yogyakarta	0	7	LastDelay	0.0648157	64815.7	1	3
0.0694823	uin-yogyakarta	0	7	FullDelay	0.0648157	64815.7	1	3
0.0695383	uin-surakarta	0	7	LastDelay	0.0648717	64871.7	1	3
0.0695383	uin-surakarta	0	7	FullDelay	0.0648717	64871.7	1	3
0.0707177	uin-yogyakarta	0	8	LastDelay	0.0653844	65384.4	1	3
0.0707177	uin-yogyakarta	0	8	FullDelay	0.0653844	65384.4	1	3
0.0707737	uin-surakarta	0	8	LastDelay	0.0654404	65440.4	1	3
0.0707737	uin-surakarta	0	8	FullDelay	0.0654404	65440.4	1	3
0.0719532	uin-yogyakarta	0	9	LastDelay	0.0659532	65953.2	1	3
0.0719532	uin-yogyakarta	0	9	FullDelay	0.0659532	65953.2	1	3
0.0720092	uin-surakarta	0	9	LastDelay	0.0660092	66009.2	1	3
0.0720092	uin-surakarta	0	9	FullDelay	0.0660092	66009.2	1	3
0.0731886	uin-yogyakarta	0	10	LastDelay	0.0665219	66521.9	1	3
0.0731886	uin-yogyakarta	0	10	FullDelay	0.0665219	66521.9	1	3
0.0732446	uin-surakarta	0	10	LastDelay	0.0665779	66577.9	1	3
0.0732446	uin-surakarta	0	10	FullDelay	0.0665779	66577.9	1	3
0.074424	uin-yogyakarta	0	11	LastDelay	0.0670907	67090.7	1	3
0.074424	uin-yogyakarta	0	11	FullDelay	0.0670907	67090.7	1	3
0.07448	uin-surakarta	0	11	LastDelay	0.0671467	67146.7	1	3
0.07448	uin-surakarta	0	11	FullDelay	0.0671467	67146.7	1	3
0.0756595	uin-yogyakarta	0	12	LastDelay	0.0676595	67659.5	1	3
0.0756595	uin-yogyakarta	0	12	FullDelay	0.0676595	67659.5	1	3
0.0757155	uin-surakarta	0	12	LastDelay	0.0677155	67715.5	1	3
0.0757155	uin-surakarta	0	12	FullDelay	0.0677155	67715.5	1	3
0.0768949	uin-yogyakarta	0	13	LastDelay	0.0682282	68228.2	1	3
0.0768949	uin-yogyakarta	0	13	FullDelay	0.0682282	68228.2	1	3
0.0769509	uin-surakarta	0	13	LastDelay	0.0682842	68284.2	1	3
0.0769509	uin-surakarta	0	13	FullDelay	0.0682842	68284.2	1	3
0.0781303	uin-yogyakarta	0	14	LastDelay	0.068797	68797	1	3
0.0781303	uin-yogyakarta	0	14	FullDelay	0.068797	68797	1	3
0.0781863	uin-surakarta	0	14	LastDelay	0.068853	68853	1	3
0.0781863	uin-surakarta	0	14	FullDelay	0.068853	68853	1	3
0.0793657	uin-yogyakarta	0	15	LastDelay	0.0693657	69365.7	1	3
0.0793657	uin-yogyakarta	0	15	FullDelay	0.0693657	69365.7	1	3
0.0794217	uin-surakarta	0	15	LastDelay	0.0694217	69421.7	1	3
0.0794217	uin-surakarta	0	15	FullDelay	0.0694217	69421.7	1	3
0.0806012	uin-yogyakarta	0	16	LastDelay	0.0699345	69934.5	1	3
0.0806012	uin-yogyakarta	0	16	FullDelay	0.0699345	69934.5	1	3
0.0806572	uin-surakarta	0	16	LastDelay	0.0699905	69990.5	1	3
0.0806572	uin-surakarta	0	16	FullDelay	0.0699905	69990.5	1	3
0.0818366	uin-yogyakarta	0	17	LastDelay	0.0705033	70503.3	1	3
0.0818366	uin-yogyakarta	0	17	FullDelay	0.0705033	70503.3	1	3
0.0818926	uin-surakarta	0	17	LastDelay	0.0705593	70559.3	1	3
0.0818926	uin-surakarta	0	17	FullDelay	0.0705593	70559.3	1	3
0.083072	uin-yogyakarta	0	18	LastDelay	0.071072	71072	1	3
0.083072	uin-yogyakarta	0	18	FullDelay	0.071072	71072	1	3
0.083128	uin-surakarta	0	18	LastDelay	0.071128	71128	1	3
0.083128	uin-surakarta	0	18	FullDelay	0.071128	71128	1	3
0.0843075	uin-yogyakarta	0	19	LastDelay	0.0716408	71640.8	1	3
0.0843075	uin-yogyakarta	0	19	FullDelay	0.0716408	71640.8	1	3
0.0843635	uin-surakarta	0	19	LastDelay	0.0716968	71696.8	1	3
0.0843635	uin-surakarta	0	19	FullDelay	0.0716968	71696.8	1	3
0.0855429	uin-yogyakarta	0	20	LastDelay	0.0722095	72209.5	1	3
0.0855429	uin-yogyakarta	0	20	FullDelay	0.0722095	72209.5	1	3
0.0855989	uin-surakarta	0	20	LastDelay	0.0722655	72265.5	1	3
0.0855989	uin-surakarta	0	20	FullDelay	0.0722655	72265.5	1	3
0.0867783	uin-yogyakarta	0	21	LastDelay	0.0727783	72778.3	1	3
0.0867783	uin-yogyakarta	0	21	FullDelay	0.0727783	72778.3	1	3
0.0868343	uin-surakarta	0	21	LastDelay	0.0728343	72834.3	1	3
0.0868343	uin-surakarta	0	21	FullDelay	0.0728343	72834.3	1	3
0.0880137	uin-yogyakarta	0	22	LastDelay	0.0733471	73347.1	1	3
0.0880137	uin-yogyakarta	0	22	FullDelay	0.0733471	73347.1	1	3
0.0880697	uin-surakarta	0	22	LastDelay	0.0734031	73403.1	1	3
0.0880697	uin-surakarta	0	22	FullDelay	0.0734031	73403.1	1	3
0.0892492	uin-yogyakarta	0	23	LastDelay	0.0739158	73915.8	1	3
0.0892492	uin-yogyakarta	0	23	FullDelay	0.0739158	73915.8	1	3
0.0893067	uin-surakarta	0	23	LastDelay	0.0739733	73973.3	1	3
0.0893067	uin-surakarta	0	23	FullDelay	0.0739733	73973.3	1	3
0.0904846	uin-yogyakarta	0	24	LastDelay	0.0744846	74484.6	1	3
0.0904846	uin-yogyakarta	0	24	FullDelay	0.0744846	74484.6	1	3
0.0905444	uin-surakarta	0	24	LastDelay	0.0745444	74544.4	1	3
0.0905444	uin-surakarta	0	24	FullDelay	0.0745444	74544.4	1	3
0.09172	uin-yogyakarta	0	25	LastDelay	0.0750534	75053.4	1	3
0.09172	uin-yogyakarta	0	25	FullDelay	0.0750534	75053.4	1	3
0.0917821	uin-surakarta	0	25	LastDelay	0.0751154	75115.4	1	3
0.0917821	uin-surakarta	0	25	FullDelay	0.0751154	75115.4	1	3
0.0929555	uin-yogyakarta	0	26	LastDelay	0.0756221	75622.1	1	3
0.0929555	uin-yogyakarta	0	26	FullDelay	0.0756221	75622.1	1	3
0.0930198	uin-surakarta	0	26	LastDelay	0.0756865	75686.5	1	3
0.0930198	uin-surakarta	0	26	FullDelay	0.0756865	75686.5	1	3
0.0941909	uin-yogyakarta	0	27	LastDelay	0.0761909	76190.9	1	3
0.0941909	uin-yogyakarta	0	27	FullDelay	0.0761909	76190.9	1	3
0.0942575	uin-surakarta	0	27	LastDelay	0.0762575	76257.5	1	3
0.0942575	uin-surakarta	0	27	FullDelay	0.0762575	76257.5	1	3
0.0954263	uin-yogyakarta	0	28	LastDelay	0.0767596	76759.6	1	3
0.0954263	uin-yogyakarta	0	28	FullDelay	0.0767596	76759.6	1	3
0.0954952	uin-surakarta	0	28	LastDelay	0.0768286	76828.6	1	3
0.0954952	uin-surakarta	0	28	FullDelay	0.0768286	76828.6	1	3
0.0966617	uin-yogyakarta	0	29	LastDelay	0.0773284	77328.4	1	3
0.0966617	uin-yogyakarta	0	29	FullDelay	0.0773284	77328.4	1	3
0.0967329	uin-surakarta	0	29	LastDelay	0.0773996	77399.6	1	3
0.0967329	uin-surakarta	0	29	FullDelay	0.0773996	77399.6	1	3
0.0978972	uin-yogyakarta	0	30	LastDelay	0.0778972	77897.2	1	3
0.0978972	uin-yogyakarta	0	30	FullDelay	0.0778972	77897.2	1	3
0.0979707	uin-surakarta	0	30	LastDelay	0.0779707	77970.7	1	3
0.0979707	uin-surakarta	0	30	FullDelay	0.0779707	77970.7	1	3
0.0991326	uin-yogyakarta	0	31	LastDelay	0.0784659	78465.9	1	3
0.0991326	uin-yogyakarta	0	31	FullDelay	0.0784659	78465.9	1	3
0.0992084	uin-surakarta	0	31	LastDelay	0.0785417	78541.7	1	3
0.0992084	uin-surakarta	0	31	FullDelay	0.0785417	78541.7	1	3
0.100368	uin-yogyakarta	0	32	LastDelay	0.0790347	79034.7	1	3
0.100368	uin-yogyakarta	0	32	FullDelay	0.0790347	79034.7	1	3
0.100446	uin-surakarta	0	32	LastDelay	0.0791127	79112.7	1	3
0.100446	uin-surakarta	0	32	FullDelay	0.0791127	79112.7	1	3
0.101603	uin-yogyakarta	0	33	LastDelay	0.0796034	79603.4	1	3
0.101603	uin-yogyakarta	0	33	FullDelay	0.0796034	79603.4	1	3
0.101684	uin-surakarta	0	33	LastDelay	0.0796838	79683.8	1	3
0.101684	uin-surakarta	0	33	FullDelay	0.0796838	79683.8	1	3
0.102839	uin-yogyakarta	0	34	LastDelay	0.0801722	80172.2	1	3
0.102839	uin-yogyakarta	0	34	FullDelay	0.0801722	80172.2	1	3
0.102922	uin-surakarta	0	34	LastDelay	0.0802548	80254.8	1	3
0.102922	uin-surakarta	0	34	FullDelay	0.0802548	80254.8	1	3
0.104074	uin-yogyakarta	0	35	LastDelay	0.080741	80741	1	3
0.104074	uin-yogyakarta	0	35	FullDelay	0.080741	80741	1	3
0.104159	uin-surakarta	0	35	LastDelay	0.0808259	80825.9	1	3
0.104159	uin-surakarta	0	35	FullDelay	0.0808259	80825.9	1	3
0.10531	uin-yogyakarta	0	36	LastDelay	0.0813097	81309.7	1	3
0.10531	uin-yogyakarta	0	36	FullDelay	0.0813097	81309.7	1	3
0.105397	uin-surakarta	0	36	LastDelay	0.0813969	81396.9	1	3
0.105397	uin-surakarta	0	36	FullDelay	0.0813969	81396.9	1	3
0.106545	uin-yogyakarta	0	37	LastDelay	0.0818785	81878.5	1	3
0.106545	uin-yogyakarta	0	37	FullDelay	0.0818785	81878.5	1	3
0.106635	uin-surakarta	0	37	LastDelay	0.081968	81968	1	3
0.106635	uin-surakarta	0	37	FullDelay	0.081968	81968	1	3
0.107781	uin-yogyakarta	0	38	LastDelay	0.0824472	82447.2	1	3
0.107781	uin-yogyakarta	0	38	FullDelay	0.0824472	82447.2	1	3
0.107872	uin-surakarta	0	38	LastDelay	0.082539	82539	1	3
0.107872	uin-surakarta	0	38	FullDelay	0.082539	82539	1	3
0.109016	uin-yogyakarta	0	39	LastDelay	0.083016	83016	1	3
0.109016	uin-yogyakarta	0	39	FullDelay	0.083016	83016	1	3
0.10911	uin-surakarta	0	39	LastDelay	0.0831101	83110.1	1	3
0.10911	uin-surakarta	0	39	FullDelay	0.0831101	83110.1	1	3
0.110251	uin-yogyakarta	0	40	LastDelay	0.0835848	83584.8	1	3
0.110251	uin-yogyakarta	0	40	FullDelay	0.0835848	83584.8	1	3
0.110348	uin-surakarta	0	40	LastDelay	0.0836811	83681.1	1	3
0.110348	uin-surakarta	0	40	FullDelay	0.0836811	83681.1	1	3
0.111487	uin-yogyakarta	0	41	LastDelay	0.0841535	84153.5	1	3
0.111487	uin-yogyakarta	0	41	FullDelay	0.0841535	84153.5	1	3
0.111586	uin-surakarta	0	41	LastDelay	0.0842522	84252.2	1	3
0.111586	uin-surakarta	0	41	FullDelay	0.0842522	84252.2	1	3
0.112722	uin-yogyakarta	0	42	LastDelay	0.0847223	84722.3	1	3
0.112722	uin-yogyakarta	0	42	FullDelay	0.0847223	84722.3	1	3
0.112823	uin-surakarta	0	42	LastDelay	0.0848232	84823.2	1	3
0.112823	uin-surakarta	0	42	FullDelay	0.0848232	84823.2	1	3
0.113958	uin-yogyakarta	0	43	LastDelay	0.085291	85291	1	3
0.113958	uin-yogyakarta	0	43	FullDelay	0.085291	85291	1	3
0.114061	uin-surakarta	0	43	LastDelay	0.0853943	85394.3	1	3
0.114061	uin-surakarta	0	43	FullDelay	0.0853943	85394.3	1	3
0.115193	uin-yogyakarta	0	44	LastDelay	0.0858598	85859.8	1	3
0.115193	uin-yogyakarta	0	44	FullDelay	0.0858598	85859.8	1	3
0.115299	uin-surakarta	0	44	LastDelay	0.0859653	85965.3	1	3
0.115299	uin-surakarta	0	44	FullDelay	0.0859653	85965.3	1	3
0.116429	uin-yogyakarta	0	46	LastDelay	0.0857619	85761.9	1	3
0.116429	uin-yogyakarta	0	46	FullDelay	0.0857619	85761.9	1	3
0.116536	uin-surakarta	0	46	LastDelay	0.0858697	85869.7	1	3
0.116536	uin-surakarta	0	46	FullDelay	0.0858697	85869.7	1	3
0.117664	uin-yogyakarta	0	48	LastDelay	0.085664	85664	1	3
0.117664	uin-yogyakarta	0	48	FullDelay	0.085664	85664	1	3
0.117774	uin-surakarta	0	48	LastDelay	0.0857741	85774.1	1	3
0.117774	uin-surakarta	0	48	FullDelay	0.0857741	85774.1	1	3
0.118899	uin-yogyakarta	0	50	LastDelay	0.0855661	85566.1	1	3
0.118899	uin-yogyakarta	0	50	FullDelay	0.0855661	85566.1	1	3
0.119012	uin-surakarta	0	50	LastDelay	0.0856785	85678.4	1	3
0.119012	uin-surakarta	0	50	FullDelay	0.0856785	85678.4	1	3
0.120135	uin-yogyakarta	0	52	LastDelay	0.0854682	85468.2	1	3
0.120135	uin-yogyakarta	0	52	FullDelay	0.0854682	85468.2	1	3
0.12025	uin-surakarta	0	52	LastDelay	0.0855828	85582.8	1	3
0.12025	uin-surakarta	0	52	FullDelay	0.0855828	85582.8	1	3
0.12137	uin-yogyakarta	0	53	LastDelay	0.0860369	86036.9	1	3
0.12137	uin-yogyakarta	0	53	FullDelay	0.0860369	86036.9	1	3
0.121487	uin-surakarta	0	53	LastDelay	0.0861539	86153.9	1	3
0.121487	uin-surakarta	0	53	FullDelay	0.0861539	86153.9	1	3
0.122606	uin-yogyakarta	0	55	LastDelay	0.085939	85939	1	3
0.122606	uin-yogyakarta	0	55	FullDelay	0.085939	85939	1	3
0.122725	uin-surakarta	0	55	LastDelay	0.0860583	86058.3	1	3
0.122725	uin-surakarta	0	55	FullDelay	0.0860583	86058.3	1	3
0.123841	uin-yogyakarta	0	57	LastDelay	0.0858411	85841.1	1	3
0.123841	uin-yogyakarta	0	57	FullDelay	0.0858411	85841.1	1	3
0.123963	uin-surakarta	0	57	LastDelay	0.0859626	85962.6	1	3
0.123963	uin-surakarta	0	57	FullDelay	0.0859626	85962.6	1	3
0.125077	uin-yogyakarta	0	59	LastDelay	0.0857432	85743.2	1	3
0.125077	uin-yogyakarta	0	59	FullDelay	0.0857432	85743.2	1	3
0.1252	uin-surakarta	0	59	LastDelay	0.085867	85867	1	3
0.1252	uin-surakarta	0	59	FullDelay	0.085867	85867	1	3
0.126312	uin-yogyakarta	0	61	LastDelay	0.0856453	85645.3	1	3
0.126312	uin-yogyakarta	0	61	FullDelay	0.0856453	85645.3	1	3
0.126438	uin-surakarta	0	61	LastDelay	0.0857714	85771.4	1	3
0.126438	uin-surakarta	0	61	FullDelay	0.0857714	85771.4	1	3
0.127547	uin-yogyakarta	0	63	LastDelay	0.0855474	85547.4	1	3
0.127547	uin-yogyakarta	0	63	FullDelay	0.0855474	85547.4	1	3
0.127676	uin-surakarta	0	63	LastDelay	0.0856758	85675.8	1	3
0.127676	uin-surakarta	0	63	FullDelay	0.0856758	85675.8	1	3
0.128783	uin-yogyakarta	0	65	LastDelay	0.0854495	85449.5	1	3
0.128783	uin-yogyakarta	0	65	FullDelay	0.0854495	85449.5	1	3
0.128914	uin-surakarta	0	65	LastDelay	0.0855802	85580.2	1	3
0.128914	uin-surakarta	0	65	FullDelay	0.0855802	85580.2	1	3
0.130018	uin-yogyakarta	0	66	LastDelay	0.0860183	86018.3	1	3
0.130018	uin-yogyakarta	0	66	FullDelay	0.0860183	86018.3	1	3
0.130151	uin-surakarta	0	66	LastDelay	0.0861512	86151.2	1	3
0.130151	uin-surakarta	0	66	FullDelay	0.0861512	86151.2	1	3
0.131254	uin-yogyakarta	0	68	LastDelay	0.0859204	85920.4	1	3
0.131254	uin-yogyakarta	0	68	FullDelay	0.0859204	85920.4	1	3
0.131389	uin-surakarta	0	68	LastDelay	0.0860556	86055.6	1	3
0.131389	uin-surakarta	0	68	FullDelay	0.0860556	86055.6	1	3
0.132489	uin-yogyakarta	0	70	LastDelay	0.0858225	85822.5	1	3
0.132489	uin-yogyakarta	0	70	FullDelay	0.0858225	85822.5	1	3
0.132627	uin-surakarta	0	70	LastDelay	0.08596	85960	1	3
0.132627	uin-surakarta	0	70	FullDelay	0.08596	85960	1	3
0.133725	uin-yogyakarta	0	72	LastDelay	0.0857246	85724.6	1	3
0.133725	uin-yogyakarta	0	72	FullDelay	0.0857246	85724.6	1	3
0.133864	uin-surakarta	0	72	LastDelay	0.0858643	85864.3	1	3
0.133864	uin-surakarta	0	72	FullDelay	0.0858643	85864.3	1	3
0.13496	uin-yogyakarta	0	74	LastDelay	0.0856266	85626.6	1	3
0.13496	uin-yogyakarta	0	74	FullDelay	0.0856266	85626.6	1	3
0.135102	uin-surakarta	0	74	LastDelay	0.0857687	85768.7	1	3
0.135102	uin-surakarta	0	74	FullDelay	0.0857687	85768.7	1	3
0.136195	uin-yogyakarta	0	76	LastDelay	0.0855287	85528.7	1	3
0.136195	uin-yogyakarta	0	76	FullDelay	0.0855287	85528.7	1	3
0.13634	uin-surakarta	0	76	LastDelay	0.0856731	85673.1	1	3
0.13634	uin-surakarta	0	76	FullDelay	0.0856731	85673.1	1	3
0.137431	uin-yogyakarta	0	77	LastDelay	0.0860975	86097.5	1	3
0.137431	uin-yogyakarta	0	77	FullDelay	0.0860975	86097.5	1	3
0.137578	uin-surakarta	0	78	LastDelay	0.0855775	85577.5	1	3
0.137578	uin-surakarta	0	78	FullDelay	0.0855775	85577.5	1	3
0.138666	uin-yogyakarta	0	79	LastDelay	0.0859996	85999.6	1	3
0.138666	uin-yogyakarta	0	79	FullDelay	0.0859996	85999.6	1	3
0.138815	uin-surakarta	0	79	LastDelay	0.0861485	86148.5	1	3
0.138815	uin-surakarta	0	79	FullDelay	0.0861485	86148.5	1	3
0.139902	uin-yogyakarta	0	81	LastDelay	0.0859017	85901.7	1	3
0.139902	uin-yogyakarta	0	81	FullDelay	0.0859017	85901.7	1	3
0.140053	uin-surakarta	0	81	LastDelay	0.0860529	86052.9	1	3
0.140053	uin-surakarta	0	81	FullDelay	0.0860529	86052.9	1	3
0.141137	uin-yogyakarta	0	83	LastDelay	0.0858038	85803.8	1	3
0.141137	uin-yogyakarta	0	83	FullDelay	0.0858038	85803.8	1	3
0.141291	uin-surakarta	0	83	LastDelay	0.0859573	85957.3	1	3
0.141291	uin-surakarta	0	83	FullDelay	0.0859573	85957.3	1	3
0.142373	uin-yogyakarta	0	85	LastDelay	0.0857059	85705.9	1	3
0.142373	uin-yogyakarta	0	85	FullDelay	0.0857059	85705.9	1	3
0.142528	uin-surakarta	0	85	LastDelay	0.0858617	85861.7	1	3
0.142528	uin-surakarta	0	85	FullDelay	0.0858617	85861.7	1	3
0.143608	uin-yogyakarta	0	87	LastDelay	0.085608	85608	1	3
0.143608	uin-yogyakarta	0	87	FullDelay	0.085608	85608	1	3
0.143766	uin-surakarta	0	87	LastDelay	0.0857661	85766.1	1	3
0.143766	uin-surakarta	0	87	FullDelay	0.0857661	85766.1	1	3
0.144843	uin-yogyakarta	0	89	LastDelay	0.0855101	85510.1	1	3
0.144843	uin-yogyakarta	0	89	FullDelay	0.0855101	85510.1	1	3
0.145004	uin-surakarta	0	89	LastDelay	0.0856704	85670.4	1	3
0.145004	uin-surakarta	0	89	FullDelay	0.0856704	85670.4	1	3
0.146079	uin-yogyakarta	0	90	LastDelay	0.0860788	86078.8	1	3
0.146079	uin-yogyakarta	0	90	FullDelay	0.0860788	86078.8	1	3
0.146242	uin-surakarta	0	91	LastDelay	0.0855748	85574.8	1	3
0.146242	uin-surakarta	0	91	FullDelay	0.0855748	85574.8	1	3
0.147314	uin-yogyakarta	0	92	LastDelay	0.0859809	85980.9	1	3
0.147314	uin-yogyakarta	0	92	FullDelay	0.0859809	85980.9	1	3
0.147479	uin-surakarta	0	92	LastDelay	0.0861459	86145.9	1	3
0.147479	uin-surakarta	0	92	FullDelay	0.0861459	86145.9	1	3
0.14855	uin-yogyakarta	0	94	LastDelay	0.085883	85883	1	3
0.14855	uin-yogyakarta	0	94	FullDelay	0.085883	85883	1	3
0.148717	uin-surakarta	0	94	LastDelay	0.0860502	86050.2	1	3
0.148717	uin-surakarta	0	94	FullDelay	0.0860502	86050.2	1	3
0.149785	uin-yogyakarta	0	96	LastDelay	0.0857851	85785.1	1	3
0.149785	uin-yogyakarta	0	96	FullDelay	0.0857851	85785.1	1	3
0.149955	uin-surakarta	0	96	LastDelay	0.0859546	85954.6	1	3
0.149955	uin-surakarta	0	96	FullDelay	0.0859546	85954.6	1	3
0.151021	uin-yogyakarta	0	98	LastDelay	0.0856872	85687.2	1	3
0.151021	uin-yogyakarta	0	98	FullDelay	0.0856872	85687.2	1	3
0.151192	uin-surakarta	0	98	LastDelay	0.085859	85859	1	3
0.151192	uin-surakarta	0	98	FullDelay	0.085859	85859	1	3
0.152256	uin-yogyakarta	0	100	LastDelay	0.0855893	85589.3	1	3
0.152256	uin-yogyakarta	0	100	FullDelay	0.0855893	85589.3	1	3
0.15243	uin-surakarta	0	100	LastDelay	0.0857634	85763.4	1	3
0.15243	uin-surakarta	0	100	FullDelay	0.0857634	85763.4	1	3
0.153491	uin-yogyakarta	0	102	LastDelay	0.0854914	85491.4	1	3
0.153491	uin-yogyakarta	0	102	FullDelay	0.0854914	85491.4	1	3
0.153668	uin-surakarta	0	102	LastDelay	0.0856678	85667.8	1	3
0.153668	uin-surakarta	0	102	FullDelay	0.0856678	85667.8	1	3
0.154727	uin-yogyakarta	0	103	LastDelay	0.0860602	86060.2	1	3
0.154727	uin-yogyakarta	0	103	FullDelay	0.0860602	86060.2	1	3
0.154906	uin-surakarta	0	104	LastDelay	0.0855721	85572.1	1	3
0.154906	uin-surakarta	0	104	FullDelay	0.0855721	85572.1	1	3
0.155962	uin-yogyakarta	0	105	LastDelay	0.0859622	85962.2	1	3
0.155962	uin-yogyakarta	0	105	FullDelay	0.0859622	85962.2	1	3
0.156143	uin-surakarta	0	105	LastDelay	0.0861432	86143.2	1	3
0.156143	uin-surakarta	0	105	FullDelay	0.0861432	86143.2	1	3
0.157198	uin-yogyakarta	0	107	LastDelay	0.0858643	85864.3	1	3
0.157198	uin-yogyakarta	0	107	FullDelay	0.0858643	85864.3	1	3
0.157381	uin-surakarta	0	107	LastDelay	0.0860476	86047.6	1	3
0.157381	uin-surakarta	0	107	FullDelay	0.0860476	86047.6	1	3
0.158433	uin-yogyakarta	0	109	LastDelay	0.0857664	85766.4	1	3
0.158433	uin-yogyakarta	0	109	FullDelay	0.0857664	85766.4	1	3
0.158619	uin-surakarta	0	109	LastDelay	0.0859519	85951.9	1	3
0.158619	uin-surakarta	0	109	FullDelay	0.0859519	85951.9	1	3
0.159669	uin-yogyakarta	0	111	LastDelay	0.0856685	85668.5	1	3
0.159669	uin-yogyakarta	0	111	FullDelay	0.0856685	85668.5	1	3
0.159856	uin-surakarta	0	111	LastDelay	0.0858563	85856.3	1	3
0.159856	uin-surakarta	0	111	FullDelay	0.0858563	85856.3	1	3
0.160904	uin-yogyakarta	0	113	LastDelay	0.0855706	85570.6	1	3
0.160904	uin-yogyakarta	0	113	FullDelay	0.0855706	85570.6	1	3
0.161094	uin-surakarta	0	113	LastDelay	0.0857607	85760.7	1	3
0.161094	uin-surakarta	0	113	FullDelay	0.0857607	85760.7	1	3
0.162139	uin-yogyakarta	0	115	LastDelay	0.0854727	85472.7	1	3
0.162139	uin-yogyakarta	0	115	FullDelay	0.0854727	85472.7	1	3
0.162332	uin-surakarta	0	115	LastDelay	0.0856651	85665.1	1	3
0.162332	uin-surakarta	0	115	FullDelay	0.0856651	85665.1	1	3
0.163375	uin-yogyakarta	0	116	LastDelay	0.0860415	86041.5	1	3
0.163375	uin-yogyakarta	0	116	FullDelay	0.0860415	86041.5	1	3
0.16357	uin-surakarta	0	117	LastDelay	0.0855695	85569.5	1	3
0.16357	uin-surakarta	0	117	FullDelay	0.0855695	85569.5	1	3
0.16461	uin-yogyakarta	0	118	LastDelay	0.0859436	85943.6	1	3
0.16461	uin-yogyakarta	0	118	FullDelay	0.0859436	85943.6	1	3
0.164807	uin-surakarta	0	118	LastDelay	0.0861405	86140.5	1	3
0.164807	uin-surakarta	0	118	FullDelay	0.0861405	86140.5	1	3
0.165846	uin-yogyakarta	0	120	LastDelay	0.0858457	85845.7	1	3
0.165846	uin-yogyakarta	0	120	FullDelay	0.0858457	85845.7	1	3
0.166045	uin-surakarta	0	120	LastDelay	0.0860449	86044.9	1	3
0.166045	uin-surakarta	0	120	FullDelay	0.0860449	86044.9	1	3
0.167081	uin-yogyakarta	0	122	LastDelay	0.0857478	85747.8	1	3
0.167081	uin-yogyakarta	0	122	FullDelay	0.0857478	85747.8	1	3
0.167283	uin-surakarta	0	122	LastDelay	0.0859493	85949.3	1	3
0.167283	uin-surakarta	0	122	FullDelay	0.0859493	85949.3	1	3
0.168317	uin-yogyakarta	0	124	LastDelay	0.0856499	85649.9	1	3
0.168317	uin-yogyakarta	0	124	FullDelay	0.0856499	85649.9	1	3
0.16852	uin-surakarta	0	124	LastDelay	0.0858537	85853.7	1	3
0.16852	uin-surakarta	0	124	FullDelay	0.0858537	85853.7	1	3
0.169552	uin-yogyakarta	0	126	LastDelay	0.0855519	85551.9	1	3
0.169552	uin-yogyakarta	0	126	FullDelay	0.0855519	85551.9	1	3
0.169758	uin-surakarta	0	126	LastDelay	0.085758	85758	1	3
0.169758	uin-surakarta	0	126	FullDelay	0.085758	85758	1	3
0.170787	uin-yogyakarta	0	128	LastDelay	0.085454	85454	1	3
0.170787	uin-yogyakarta	0	128	FullDelay	0.085454	85454	1	3
0.170996	uin-surakarta	0	128	LastDelay	0.0856624	85662.4	1	3
0.170996	uin-surakarta	0	128	FullDelay	0.0856624	85662.4	1	3
