Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.0827502	uin-yogyakarta	0	18	FullDelay	0.0765433	76543.3	1	3
0.0828062	uin-surakarta	0	18	LastDelay	0.0765993	76599.3	1	3
0.0828062	uin-surakarta	0	18	FullDelay	0.0765993	76599.3	1	3
0.0839856	uin-yogyakarta	0	19	LastDelay	0.0774339	77433.9	1	3
0.0839856	uin-yogyakarta	0	19	FullDelay	0.0774339	77433.9	1	3
0.0840416	uin-surakarta	0	19	LastDelay	0.0774899	77489.9	1	3
0.0840416	uin-surakarta	0	19	FullDelay	0.0774899	77489.9	1	3
0.085221	uin-yogyakarta	0	20	LastDelay	0.0783245	78324.5	1	3
0.085221	uin-yogyakarta	0	20	FullDelay	0.0783245	78324.5	1	3
0.085277	uin-surakarta	0	20	LastDelay	0.0783805	78380.5	1	3
0.085277	uin-surakarta	0	20	FullDelay	0.0783805	78380.5	1	3
0.0864565	uin-yogyakarta	0	21	LastDelay	0.0792151	79215.1	1	3
0.0864565	uin-yogyakarta	0	21	FullDelay	0.0792151	79215.1	1	3
0.0865125	uin-surakarta	0	21	LastDelay	0.0792711	79271.1	1	3
0.0865125	uin-surakarta	0	21	FullDelay	0.0792711	79271.1	1	3
0.0876919	uin-yogyakarta	0	22	LastDelay	0.0801057	80105.7	1	3
0.0876919	uin-yogyakarta	0	22	FullDelay	0.0801057	80105.7	1	3
0.0877479	uin-surakarta	0	22	LastDelay	0.0801617	80161.7	1	3
0.0877479	uin-surakarta	0	22	FullDelay	0.0801617	80161.7	1	3
0.0889273	uin-yogyakarta	0	23	LastDelay	0.0809963	80996.3	1	3
0.0889273	uin-yogyakarta	0	23	FullDelay	0.0809963	80996.3	1	3
0.0889848	uin-surakarta	0	23	LastDelay	0.0810538	81053.8	1	3
0.0889848	uin-surakarta	0	23	FullDelay	0.0810538	81053.8	1	3
0.0901628	uin-yogyakarta	0	24	LastDelay	0.0818869	81886.9	1	3
0.0901628	uin-yogyakarta	0	24	FullDelay	0.0818869	81886.9	1	3
0.0902225	uin-surakarta	0	24	LastDelay	0.0819467	81946.7	1	3
0.0902225	uin-surakarta	0	24	FullDelay	0.0819467	81946.7	1	3
0.0913982	uin-yogyakarta	0	25	LastDelay	0.0827775	82777.5	1	3
0.0913982	uin-yogyakarta	0	25	FullDelay	0.0827775	82777.5	1	3
0.0914603	uin-surakarta	0	25	LastDelay	0.0828396	82839.6	1	3
0.0914603	uin-surakarta	0	25	FullDelay	0.0828396	82839.6	1	3
0.0926336	uin-yogyakarta	0	26	LastDelay	0.0836681	83668.1	1	3
0.0926336	uin-yogyakarta	0	26	FullDelay	0.0836681	83668.1	1	3
0.092698	uin-surakarta	0	26	LastDelay	0.0837324	83732.4	1	3
0.092698	uin-surakarta	0	26	FullDelay	0.0837324	83732.4	1	3
0.093869	uin-yogyakarta	0	27	LastDelay	0.0845587	84558.7	1	3
0.093869	uin-yogyakarta	0	27	FullDelay	0.0845587	84558.7	1	3
0.0939357	uin-surakarta	0	27	LastDelay	0.0846253	84625.3	1	3
0.0939357	uin-surakarta	0	27	FullDelay	0.0846253	84625.3	1	3
0.0951045	uin-yogyakarta	0	28	LastDelay	0.0854493	85449.3	1	3
0.0951045	uin-yogyakarta	0	28	FullDelay	0.0854493	85449.3	1	3
0.0951734	uin-surakarta	0	28	LastDelay	0.0855182	85518.2	1	3
0.0951734	uin-surakarta	0	28	FullDelay	0.0855182	85518.2	1	3
0.0963399	uin-yogyakarta	0	30	LastDelay	0.0859951	85995.1	1	3
0.0963399	uin-yogyakarta	0	30	FullDelay	0.0859951	85995.1	1	3
0.0964111	uin-surakarta	0	30	LastDelay	0.0860663	86066.3	1	3
0.0964111	uin-surakarta	0	30	FullDelay	0.0860663	86066.3	1	3
0.0975753	uin-yogyakarta	0	34	LastDelay	0.0858512	85851.2	1	3
0.0975753	uin-yogyakarta	0	34	FullDelay	0.0858512	85851.2	1	3
0.0976488	uin-surakarta	0	34	LastDelay	0.0859247	85924.7	1	3
0.0976488	uin-surakarta	0	34	FullDelay	0.0859247	85924.7	1	3
0.0988108	uin-yogyakarta	0	37	LastDelay	0.0860521	86052.1	1	3
